id,vin,price,miles,stock_no,year,make,model,trim,body_type,vehicle_type,drivetrain,transmission,fuel_type,engine_size,engine_block,seller_name,street,city,state
0658ae22-42ab,ZFF83CLA8K0243317,395990,4892,PN164,2019,Ferrari,812,Base,Coupe,Car,RWD,Automatic,Premium Unleaded,6.5,V,wide world ferrari,101 Route 59,Spring Valley,NY
537951da-ebbc,1G2NF52E74C257062,2995,171082,257062,2004,Pontiac,Grand Am,SE1,Sedan,Car,FWD,Automatic,Unleaded,3.4,V,korf continental ford,622 West First Street,Julesburg,CO
5346dac2-2aa8,1FMNU43S61EB38074,15998,104996,MPC4415A,2001,Ford,Excursion,Limited,SUV,Truck,4WD,Automatic,Unleaded,6.8,V,mountain home auto ranch,1088 Airbase Road,Mountain Home,ID
7aa5c2e3-2f2b,MAJ3S2FE4KC280051,19401,5437,FP15705,2019,Ford,Ecosport,S,Crossover,Truck,FWD,Automatic,Unleaded,1,I,"kunes country superstore of stoughton, inc.",1423 Highway 51,Stoughton,WI
ac655490-d17d,1G8ZK52722Z190806,,184260,T1146C,2002,Saturn,S-Series,SL2,Sedan,Car,FWD,Automatic,Unleaded,1.9,I,mike anderson auto group,417 South Third Street,Peru,IN
cd756501-192b,1FMFU20555LB03907,,155332,188,2005,Ford,Expedition,Limited,SUV,Truck,4WD,Automatic,Unleaded,5.4,V,all superior auto,3327 Railroad St.,Fort Myers,FL
c3665367-9690,WP1AC2A29JLA90030,118888,21966,R1672,2018,Porsche,Cayenne,Turbo S,SUV,Truck,4WD,Automatic,Premium Unleaded,4.8,V,piazza honda of pottstown,629 North Lewis Rd,Limerick,PA
b87edc1d-044f,WDDXJ8FB7GA015396,65616,37655,W4N015396,2016,Mercedes-Benz,S-Class,S550,Coupe,Car,4WD,Automatic,Premium Unleaded,4.7,V,gurley leep volkswagen,4004 North Grape Road,Mishawaka,IN
86bd94a9-4170,1FMFU18516LA02640,7999,153776,A02640,2006,Ford,Expedition,Eddie Bauer,SUV,Truck,4WD,Automatic,Unleaded,5.4,V,coulee auto,1411 Rose Street,La Crosse,WI
f9d4e8ba-927c,JTHFN48Y569000270,26446,82885,P00270,2006,Lexus,SC,430,Convertible,Car,RWD,Automatic,Premium Unleaded,4.3,V,hendrick chevrolet hoover,1620 Montgomery Highway,Hoover,AL
edfd2cae-612b,1FTNS24L91HA01392,4000,95000,1392-44,2001,Ford,Econoline Van,Commercial,Cargo Van,Truck,RWD,Automatic,Unleaded,5.4,V,motornet usa inc,2435 Southwell Rd. 1,Dallas,TX
e27ca071-455a,ZACNJAD15LPL68942,25619,2069,9793,2020,Jeep,Renegade,Limited,SUV,Truck,FWD,Automatic,Unleaded,1.3,I,federico chrysler dodge jeep ram,1875 East Edwardsville Rd.,Wood River,IL
28bff46a-2987,WDDUG8CB2GA235521,,21076,C11603A,2016,Mercedes-Benz,S-Class,S550,Sedan,Car,RWD,Automatic,Premium Unleaded,4.7,V,all american chrysler dodge jeep ram,8716 East Highway 84,Slaton,TX
15bf0b50-c2c2,WBSJF0C54JB282197,84993,26364,H88225,2018,BMW,M5,Base,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,bert smith bmw,3800 34th Street North,Saint Petersburg,FL
6c71eb9a-c781,ML32F3FJ7JHF04403,11998,14757,C34379,2018,Mitsubishi,Mirage G4,ES,Sedan,Car,FWD,Manual,Unleaded,1.2,I,coralville used car superstore,404 2Nd Street,Coralville,IA
de68b400-b0d7,WDCYC7DH1JX294904,129898,16940,P21A33927-1,2018,Mercedes-Benz,G-Class,AMG G63,SUV,Truck,4WD,Automatic,Premium Unleaded,5.5,V,lithia auto stores,150 North Bartlett,Medford,OR
4c64c10a-ca33,JTJBT20X540039145,14588,187444,6049145,2004,Lexus,GX,470,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,harr honda,4255 6Th Ave Se,Aberdeen,SD
66b70bc9-1947,1D4HS48N43F518024,,180000,T518024,2003,Dodge,Durango,SLT,SUV,Truck,4WD,Automatic,Unleaded,4.7,V,goode motor,711 N. Main Street,Hailey,ID
839772d9-351e,ZAM45VLA3J0260295,84795,14598,PM550,2018,Maserati,GranTurismo,MC,Coupe,Car,RWD,Automatic,Premium Unleaded,4.7,V,ferrari of palm beach,3974 Okeechobee Blvd,West Palm Beach,FL
2ee14325-dd26,WDDLJ9BB4DA062522,22998,87571,M68417A,2013,Mercedes-Benz,CLS-Class,CLS550,Coupe,Car,4WD,Automatic,Premium Unleaded,4.7,V,herb chambers toyota of boston,32 Brighton Ave,Boston,MA
ff56c710-76a7,WP0AB2A71HL122379,,47076,R1605,2017,Porsche,Panamera,S,Hatchback,Car,4WD,Automatic,Premium Unleaded,2.9,V,maserati of wilmington pike,99 Wilmington Pike,Chadds Ford,PA
0fb34775-b0f5,1GCWGFCA4C1120704,,204059,M2972,2012,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,4.8,V,metro auto sales,624 North Watson Road,Arlington,TX
07c35dd1-878e,WBAYB6C57DD223574,23490,71711,,2013,BMW,7 Series,750i,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,golden gear,9269 Park East Ct,Fishers,IN
2575088d-e3f3,WDBSK7BA0BF163473,34117,29414,P67890A,2011,Mercedes-Benz,SL-Class,SL550,Roadster,Car,RWD,Automatic,Premium Unleaded,5.5,V,rick hendrick dodge chrysler jeep ram,1468 Savannah Hwy,Charleston,SC
05059fbd-0c71,1FAHP60A92Y108816,22392,23723,2618525A1,2002,Ford,Thunderbird,Deluxe,Convertible,Car,RWD,Automatic,Premium Unleaded,3.9,V,jeff wyler toyota of clarksville,808 E Lewis And Clark Pkwy,Clarksville,IN
f79f1a2d-577b,JM1FE173240108739,,158671,108739-TM,2004,Mazda,RX-8,#NAME?,Coupe,Car,RWD,Manual,Premium Unleaded,1.3,,mullen auto sales - anaheim,"1237 S Brookhurst St,",Anaheim,CA
68df6c29-2515,KL79MPSL3MB022092,29415,8192,R3450A,2021,Chevrolet,Trailblazer,LT,SUV,Truck,FWD,Automatic,Unleaded,1.3,I,riverside chevrolet buick gmc,305 Battlecreek Rd,South Pittsburg,TN
8b3add6d-9d5a,1GCPTEE16J1121695,41383,49625,2C3012,2018,Chevrolet,Colorado,ZR2,Pickup,Truck,4WD,Automatic,Diesel,2.8,I,parks chevrolet,4502 W Broad Street,Richmond,VA
bdbde76b-d00c,WDDLJ9BB3JA204757,56900,12483,PM2016,2018,Mercedes-Benz,CLS-Class,CLS550,Coupe,Car,4WD,Automatic,Premium Unleaded,4.7,V,zeigler chrysler dodge jeep ram of plainwell,1186 East M-89,Plainwell,MI
802b8b9d-2145,WDDXK8CB3HA025801,83990,28614,P1245,2017,Mercedes-Benz,S-Class,S550,Convertible,Car,RWD,Automatic,Premium Unleaded,4.7,V,towbin motorcars,5550 West Sahara Avenue,Las Vegas,NV
4070ba89-e26f,YV1CZ911151217082,5077,188912,217082,2005,Volvo,XC90,T6,SUV,Truck,4WD,Automatic,Premium Unleaded,2.9,I,dubik motor company,2400 Austin Highway,San Antonio,TX
8c6d9d2b-dfb5,3C6UR5DJXEG152756,38191,73669,289313B,2014,RAM,Ram 2500 Pickup,Big Horn,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,jeff wyler chrysler jeep dodge,1117 State Route 32,Batavia,OH
6ba0d54d-3248,4JGDF7CE0EA285540,20995,140051,FV5540,2014,Mercedes-Benz,GL-Class,GL450,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,va quality motors,5500 Fern Valley Road,Louisville,KY
e901d3a1-ed53,4JGDF7DE7KB190655,73526,24372,364636A,2019,Mercedes-Benz,GLS-Class,GLS550,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,jeff wyler chevrolet,5885 Gender Rd,Canal Winchester,OH
7cce2c93-5761,1FTSE3EL7DDA63335,14995,130010,10867,2013,Ford,Econoline Van,BASE,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,prestige auto sales,N8890 Highway 57,Brillion,WI
ddf6253f-0afb,WBSJF0C57JB282565,86900,18742,JB282565,2018,BMW,M5,Base,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,bmw of stratham,71 Portsmouth Ave,Stratham,NH
85a133d9-3cfd,1FAFP90S86Y401761,,1800,1761,2006,Ford,GT,Base,Coupe,Car,RWD,Manual,Premium Unleaded,5.4,V,desneux motorsports,11301 218Th Street,Peculiar,MO
3a34a214-bc61,1C4SDJGJ8LC146652,68650,18478,SA11063,2020,Dodge,Durango,SRT,SUV,Truck,4WD,Automatic,Premium Unleaded,6.4,V,hendrick kia of concord,7550 Hendrick Auto Plaza Nw,Concord,NC
f81b5803-d5fa,5UXJU2C51KLN66583,72988,12218,B40637A,2019,BMW,X5,50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,peter pan bmw,2695 S El Camino Real,San Mateo,CA
4ecc87a5-9529,WDBTK72FX7F222181,8200,143345,2035,2007,Mercedes-Benz,CLK-Class,CLK550,Convertible,Car,RWD,Automatic,Premium Unleaded,5.5,V,thrifty used cars and tires llc,5061 Whitney St,Bay Saint Louis,MS
ea3563b1-e6e1,1G1AD5F50A7141774,,142413,141774,2010,Chevrolet,Cobalt,LT,Sedan,Car,FWD,Manual,Unleaded,2.2,I,universal motors,121 Schillinger Rd. N.,Mobile,AL
aac2a741-f23e,WDDNG7DB2DA537352,31704,47700,RA537352,2013,Mercedes-Benz,S-Class,S550,Sedan,Car,RWD,Automatic,Premium Unleaded,4.7,V,used imports auto,442 S. Atlanta St,Roswell,GA
e1b777e6-b648,1G1AF5F52A7113422,8995,65704,PS28980,2010,Chevrolet,Cobalt,LT,Sedan,Car,FWD,Automatic,Unleaded,2.2,I,rick hendrick chevrolet norfolk,6252 E. Virginia Beach Blvd,Norfolk,VA
b6ebd441-0fe5,3C6UR5CJ8JG347041,37995,80464,205024,2018,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,corporate fleet sales,2101 Railroad Ave,Pittsburg,CA
fb5f1d7b-80f2,1G2WK52J92F251515,6995,89069,246,2002,Pontiac,Grand Prix,SE,Sedan,Car,FWD,Automatic,Unleaded,3.1,V,mas auto sales,2701 Patterson Rd,Riverbank,CA
9d9db8f8-30fd,WBAEK13456CN76546,25900,34629,N76546,2006,BMW,6 Series,650i,Convertible,Car,RWD,Automatic,Premium Unleaded,4.8,V,hiline motor sports,2225 Station Road,Sanatoga,PA
d85d8712-a293,ZHWUR1ZF1HLA06561,234951,13686,LHLA06561T,2017,Lamborghini,Huracan,Base,Convertible,Car,4WD,Automatic,Premium Unleaded,5.2,V,lamborghini palm beach,2345 Okeechobee Blvd,West Palm Beach,FL
d7fd4d42-03af,1FTWW31R78EC73619,13995,205033,21220-R,2008,Ford,F-350 Super Duty,XL,Pickup,Truck,4WD,Automatic,Diesel,6.4,V,showcase auto sales,12750 Brady Rd,Chesaning,MI
07a3b476-7952,1FTNE2ELXDDB11269,14000,186245,6465,2013,Ford,E-Series Econoline Van,Commercial,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,hamilton auto sales,908 West Academy Street,Fuquay Varina,NC
e8430cbe-ebe2,SAJDA42B453A40757,17950,61940,A40757,2005,Jaguar,XK Series,XKR Convertible,Convertible,Car,RWD,Automatic,Premium Unleaded,4.2,V,bening group site,460 Siemers Dr,Cape Girardeau,MO
1f36050c-8586,1GCEK14V51Z235423,5995,110000,111199,2001,Chevrolet,Silverado,LS,Pickup,Truck,4WD,Manual,Unleaded,4.8,V,liberty motors,123 Liberty Street,Hanson,MA
50f06c30-bb12,1GKFC13C17R418607,14495,72711,418607,2007,GMC,Yukon,SLE1,SUV,Truck,RWD,Automatic,Unleaded,4.8,V,texas automobile,2750 Dixie Farm Road,Houston,TX
6b6a5192-869a,1FMJK1J52DEF33793,14995,135453,R-25145,2013,Ford,Expedition,XLT,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.4,V,town & country auto sales,1010 Bypass Rd,Winchester,KY
4008bb1f-da1d,3C6UR5CJ7LG274487,48788,6815,5274487,2020,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,plattner's venice superstore,735 41 S Bypass,Venice,FL
eaaf7071-34e8,1C4SDJGJXMC547525,69660,42,MC547525,2021,Dodge,Durango,SRT,SUV,Truck,4WD,Automatic,Premium Unleaded,6.4,V,alm marietta,1071 Cobb Pkwy Se,Marietta,GA
d8691392-cf7a,1FBSS3BL5DDB25798,22999,9488,37442,2013,Ford,E-Series Econoline Wagon,XL,Passenger Van,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,emmons autoplex,1423 Fm 528 Road,Webster,TX
e4ce75b7-0377,1G4HA5EM3BU112680,7989,103022,,2011,Buick,Lucerne,CX,Sedan,Car,FWD,Automatic,E85 / Unleaded,3.9,V,less price autos,5620 Funston Street,Hollywood,FL
6cebaff5-0ae2,WP1AF2A5XMLB60379,95499,2049,LB60379,2021,Porsche,Macan,Turbo,SUV,Truck,4WD,Automatic,Premium Unleaded,2.9,V,penskecars.com,2555 Telegraph Road,Bloomfield,MI
3b5cd148-e3cf,5UXJU4C09LLE45952,77495,20710,23291,2020,BMW,X5,M50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,auto mall of springfield,920 S Dirksen,Springfield,IL
f7c54085-e560,MAJ3S2GE2KC295405,16995,20695,KC295405-12,2019,Ford,Ecosport,SE,Crossover,Truck,FWD,Automatic,Unleaded,1,I,south pointe honda,9124 S Memorial Dr.,Tulsa,OK
981c3588-7642,JTNJJXB09EJ026729,8366,92000,1153216A,2014,Scion,iQ,Base,Micro Car,Car,FWD,Automatic,Unleaded,1.3,I,jeff wyler toyota of springfield,2237 West First Street,Springfield,OH
12d8e214-c009,1FTNE2ELXBDA10505,11999,84799,A10505P,2011,Ford,E-Series Econoline Van,Commercial,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,the auto store,1250 Route 73 North,Palmyra,NJ
ec035430-d446,1G4HE5E15AU114309,1999,161623,1012,2010,Buick,Lucerne,CXL,Sedan,Car,FWD,Automatic,E85 / Unleaded,3.9,V,price check auto,450 N Main Street,Centerfield,UT
11d2187f-21c0,5UXJU2C51KLB15415,68977,32891,PN5670,2019,BMW,X5,50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,mercedes-benz of northlake,10725 Northlake Auto Plaza Blvd,Charlotte,NC
34e76684-0d9c,WDDXK7JB3HA022524,99596,10703,THA022524,2017,Mercedes-Benz,S-Class,AMG® S63,Convertible,Car,4WD,Automatic,Premium Unleaded,5.5,V,porsche west houston,11850 Katy Freeway,Houston,TX
b060276e-3528,1G1AL15F477114897,2990,124700,657371,2007,Chevrolet,Cobalt,LT,Coupe,Car,FWD,Manual,Unleaded,2.2,I,super auto sales,8578 401 North,Fuquay-varina,NC
21c2e34c-3dfc,WBAKC8C55CC437840,16950,92054,A106921A,2012,BMW,7 Series,750Li,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,leith porsche,700 Auto Park Blvd,Cary,NC
cbe3ceb6-13d8,KL8CB6S92EC455730,7899,75739,CT211037B,2014,Chevrolet,Spark,LS,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,gunn nissan,750 Ne Loop 410,San Antonio,TX
15e16c29-6f78,3C6UR5CJ3EG253977,31900,82610,P2177,2014,RAM,Ram 2500 Pickup,Power Wagon ST,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,wyatt johnson toyota,2595 Wilma Rudolph Boulevard,Clarksville,TN
0636516b-eecb,1G8AL52F53Z139948,,106208,2618458A1,2003,Saturn,ION,3,Sedan,Car,FWD,Automatic,Unleaded,2.2,I,jeff wyler eastgate chevrolet,1117 State Route 32,Batavia,OH
e823a3a7-58d6,ML32A5HJ9KH016401,11000,21734,PM37924A,2019,Mitsubishi,Mirage,LE,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,safford lincoln of salisbury,1902 North Salisbury Blvd.,Salisbury,MD
8680b812-b807,KL8CB6S90FC734143,6700,90184,C0C144466B,2015,Chevrolet,Spark,LS,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,miami lakes dodge chrysler jeep ram,16600 Nw 57th Ave,Miami,FL
57d55a75-2b7b,WBAKB8C50CDX20871,16999,86089,X20871,2012,BMW,7 Series,750i,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,unique auto gallery,6580 El Cajon Boulevard,San Diego,CA
be297b4b-5305,1GCWGFCF8F1243860,13000,200568,F8921A,2015,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,4.8,V,uebelhor buick gmc,626 Kimmell Road,Vincennes,IN
0330520b-1e4a,3C6UR5CJ1JG356440,39995,18250,C132484H,2018,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,jeff belzer's dodge ram,21111 Cedar Ave.,Lakeville,MN
a6b6f550-19fa,5TDZT34A75S247412,6499,167363,247412,2005,Toyota,Sequoia,SR5,SUV,Truck,RWD,Automatic,Unleaded,4.7,V,dibo's auto sale,8620 Windswept Ln,Houston,TX
803a4728-473f,WDDUG8FB5HA318020,61594,26380,M31000,2017,Mercedes-Benz,S-Class,S550,Sedan,Car,4WD,Automatic,Premium Unleaded,4.7,V,prime honda - saco,754 Portland Road,Saco,ME
c3c3dee8-2055,ML32A3HJ0FH031461,9299,30315,461-15M,2015,Mitsubishi,Mirage,DE,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,your kar company inc,7912 Becket Street,Norfolk,VA
1d8110d8-9ebd,3C6UR5CJ5GG380068,27470,129013,80068,2016,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,contemporary automotive,3427 Skyland Boulevard East,Tuscaloosa,AL
5a93281e-5d3a,1G1YZ26E895111833,10000,30251,09A012021,2009,Chevrolet,Corvette,Z06,Coupe,Car,RWD,Manual,Premium Unleaded,7,V,the chevy store,8715 Southeast Stark Street,Portland,OR
2add6434-e968,WP0AF2A77GL081727,58950,51067,L081727-359,2016,Porsche,Panamera,GTS,Hatchback,Car,4WD,Automatic,Premium Unleaded,4.8,V,karbuds,P.o. Box 530101,St. Petersburg,FL
8f158568-3b34,ZAM45VMA5H0189514,,8420,7832,2017,Maserati,GranTurismo,Sport,Convertible,Car,RWD,Automatic,Premium Unleaded,4.7,V,bugatti greenwich,273 West Putnam Avenue,Greenwich,CT
317c8be0-0683,ML32F3FJ9LHF07600,11990,1441,9M00074,2020,Mitsubishi,Mirage G4,ES,Sedan,Car,FWD,Manual,Unleaded,1.2,I,jim shorkey auto group,185 Colonial Manor Rd.,Irwin,PA
d46a8fd2-2c67,5LMFU28506LJ09777,14999,62926,10691,2006,Lincoln,Navigator,Luxury,SUV,Truck,4WD,Automatic,Premium Unleaded,5.4,V,elite auto corporation,3515 West Armitage Avenue,Chicago,IL
ba5e15de-971e,1FDEE3FS2HDC58506,,46207,2816,2017,Ford,E-Series Cutaway,Base,Cutaway,Truck,RWD,Automatic,Unleaded,6.8,V,339 auto sales,3441 St. Route 339,Belpre,OH
aaf0584c-f27d,ZFF78VHA0F0213610,679985,1299,T213610,2015,Ferrari,458 Speciale A,Base,Convertible,Car,RWD,Automatic,Unleaded,4.5,V,maserati of central florida,4891 Vineland Rd,Orlando,FL
32922e9a-8862,WBAKB8C54CDX20839,10950,151513,805,2012,BMW,7 Series,750i,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,advance auto sales,1063 Nc Hwy 801 N,Advance,NC
8da88109-c6ac,WDDUX8FBXHA319681,73950,39079,J-319681,2017,Mercedes-Benz,S-Class,Maybach,Sedan,Car,4WD,Automatic,Premium Unleaded,4.7,V,26 motors corp,4015 Boston Road,Bronx,NY
06e50084-15ec,JTHFN48Y050064476,19127,85076,F10226A,2005,Lexus,SC,430,Convertible,Car,RWD,Automatic,Premium Unleaded,4.3,V,nick mayer ford,6200 Mayfield Road,Mayfield,OH
b8c79b17-5ffb,ML32F3FJ2LHF00519,15990,14668,2000954966,2020,Mitsubishi,Mirage G4,ES,Sedan,Car,FWD,Manual,Unleaded,1.2,I,carvana kansas city,14450 West Rd,Houston,TX
ed51e4fd-abdb,1FMJU1H59EEF47465,21995,96938,EEF47465PLX,2014,Ford,Expedition,XLT,SUV,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,lithia auto stores,150 North Bartlett,Medford,OR
96a33e71-6d1d,4JGDF7DE7HA888424,,49736,5047,2017,Mercedes-Benz,GLS-Class,GLS550,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,mile high car helper,1709 S. Acoma St.,Denver,CO
85749a9b-5226,ZFFSG17A6J0078052,145000,15731,,1988,Ferrari,Testarossa,Platinum,Coupe,Car,RWD,Manual,,4.9,H,speedart motorsports,3301 Northeast 2Nd Avenue,Miami,FL
fa65350c-f474,1G2ZM171464155589,,0,1028196,2006,Pontiac,G6,GTP,Coupe,Car,FWD,Automatic,Unleaded,3.9,V,williams auto sales & services,840 15-401 Byp W,Bennettsville,SC
5701f336-42f1,WP1AB29P59LA45956,14900,97941,A45956,2009,Porsche,Cayenne,S,SUV,Truck,4WD,Automatic,Premium Unleaded,4.8,V,"pa cars and trucks, inc",910 Old Lincoln Hwy,Morrisville,PA
48fc93b5-388f,2G1WF52E8Y9326816,4500,147800,M26816,2000,Chevrolet,Impala,Base,Sedan,Car,FWD,Automatic,Unleaded,3.4,V,the car lot,601 Gastonia Hwy,Bessemer City,NC
6cb9f44e-1352,WAUML44E76N008515,14995,67978,8515,2006,Audi,A8,Base,Sedan,Car,4WD,Automatic,Premium Unleaded,4.2,V,carzone,3250 Kietzke Lane,Reno,NV
29e0cc7a-7fbc,ZAM45VMA3J0280206,105999,12575,TA280206,2018,Maserati,GranTurismo,Base,Convertible,Car,RWD,Automatic,Premium Unleaded,4.7,V,bentley naples,800 Tamiami Trail North,Naples,FL
13c67066-f151,ML32AUHJ0MH006739,16991,85,15840,2021,Mitsubishi,Mirage,Carbonite Edition,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,hurst autoplex,250 Northeast Loop 820,Hurst,TX
2a6abd33-02c5,1D7CE3GP2AS119098,,190321,,2010,RAM,Dakota,Big Horn (Lone Star),Pickup,Truck,RWD,Automatic,E85 / Unleaded,4.7,V,la motors,2374 Springs Rd Ne,Hickory,NC
be820a8e-de4d,1GCGG25V571183510,8495,156714,8412,2007,Chevrolet,Express Cargo,Work,Cargo Van,Truck,RWD,Automatic,Unleaded,4.8,V,east town auto,2240 Main St,Green Bay,WI
9416ea7d-eca1,5UXCY8C01LLE40572,86281,19368,P0036,2020,BMW,X6,M50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,land rover newport beach,1540 Jamboree Road,Newport Beach,CA
e2a3c581-0cfb,WDDXJ7JB3GA011699,85000,14991,NP4644,2016,Mercedes-Benz,S-Class,S63 AMG®,Coupe,Car,4WD,Automatic,Premium Unleaded,5.5,V,nerd motors,44 Lumpkin County Pkwy,Dahlonega,GA
7afca749-3386,1FAFP90S55Y400596,399900,975,JC5976,2005,Ford,GT,Base,Coupe,Car,RWD,Manual,Premium Unleaded,5.4,V,jordan ford ltd,13010 Ih 35 North,San Antonio,TX
ac9bac9a-c097,5UXZV8C51CL424352,11495,129710,MAO2228,2012,BMW,X5,xDrive50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,mega auto outlet,3335 Jefferson Davis Highway,Stafford,VA
7d8c8d45-f78c,JHMZE14732T001648,,137045,KT1268A,2002,Honda,Insight,CVT,Coupe,Car,FWD,Automatic,Unleaded / Electric,1,I,sellmeyourvin,1834 S Noland Rd,Independence,MO
16f3a012-513a,1GCCS149888117201,12800,25928,P6063,2008,Chevrolet,Colorado,Work Truck,Pickup,Truck,RWD,Manual,Unleaded,2.9,I,wii auto sales,16161 Raymer St.,Van Nuys,CA
78c44276-a6a0,ML32A3HJXHH018185,10644,15592,VP018185,2017,Mitsubishi,Mirage,ES,Hatchback,Car,FWD,Manual,Unleaded,1.2,I,lokey kia,27960 Highway 19n,Clearwater,FL
fbfacf1c-72e2,1FMJU1J51BEF27927,12250,132140,P6622A,2011,Ford,Expedition,King Ranch,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.4,V,warren midtown motors inc,1995 Market Street,Warren,PA
040c80dd-2892,ZHWUG4ZD9JLA07498,,5648,GC-MIR256-362,2018,Lamborghini,Aventador,S,Coupe,Car,4WD,Automatic,Premium Unleaded,6.5,V,karbuds,P.o. Box 530101,St. Petersburg,FL
42914ca2-1136,ZFF65TJA8E0201755,138000,9575,NP4661,2014,Ferrari,California,Base,Convertible,Car,RWD,Automatic,Premium Unleaded,4.3,V,ferrari of fort lauderdale,5750 N Federal Hwy,Fort Lauderdale,FL
e144b920-bfd0,1FMFU18546LA72133,6899,196517,A72133,2006,Ford,Expedition,Eddie Bauer,SUV,Truck,4WD,Automatic,Unleaded,5.4,V,best buy auto sales,1070 West Broadway Avenue,Moses Lake,WA
0fe36c6e-98cc,1GCWGBFP8L1129057,36350,19997,AT51988,2020,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,Unleaded,4.3,V,capital ford inc,4900 Capital Blvd.,Raleigh,NC
b28ecb92-4818,MAJ3P1TE8JC240389,15996,31371,T11553,2018,Ford,Ecosport,SE,Crossover,Truck,FWD,Automatic,Unleaded,1,I,gerald subaru of north aurora,205 Hansen Blvd.,North Aurora,IL
3e0a2c16-7ead,ZFF68NHA6E0196659,240000,13322,NP4674,2014,Ferrari,458 Spider,Base,Convertible,Car,RWD,Automatic,Premium Unleaded,4.5,V,gold coast maserati,732 Northern Blvd,Great Neck,NY
a3a773a7-ba4b,3C63R3CJ0HG766351,30674,110497,20R605A,2017,RAM,Ram 3500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,chapman ford,3950 N 89th St.,Scottsdale,AZ
13e64999-06a5,WBAYA8C58FGK19761,32000,42815,FGK19761,2015,BMW,7 Series,750i,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,genesis of southwest houston,10505 Southwest Freeway,Houston,TX
74c90886-18f0,1GCPTDE19G1261162,28500,97940,NAD5996,2016,Chevrolet,Colorado,Z71,Pickup,Truck,4WD,Automatic,Diesel,2.8,I,capital pre-owned center,4800 Capital Blvd,Raleigh,NC
780dfd95-8ed0,1D7HW58N08S636986,,151265,10537F,2008,Dodge,Dakota,Laramie,Pickup,Truck,4WD,Automatic,E85 / Unleaded,4.7,V,cobra automotive llc,1590 W 4th St,Mansfield,OH
3e080ff3-5f58,1GNDS13S022117249,,185040,141P5921C,2002,Chevrolet,TrailBlazer,LT,SUV,Truck,RWD,Automatic,Unleaded,4.2,I,jenkins nissan of leesburg,8865 Highway 441,Leesburg,FL
87c8ec39-a9c1,WBY7Z4C57JVD95626,23499,30484,LJVD95626,2018,BMW,i3,Base,Hatchback,Car,RWD,Automatic,Electric / Premium Unleaded,0.6,I,crown lexus,1125 S. Kettering Drive,Ontario,CA
72b3a26e-ea48,1FMJK1K54DEF30506,22988,134625,F21008B,2013,Ford,Expedition,Limited,SUV,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,brian toliver ford,1040 Gilmer Street,Sulphur Springs,TX
df2aa910-8863,3D7MX46C56G277565,24998,66944,MA17800A,2006,Dodge,Ram 3500 Pickup,ST,Pickup,Truck,4WD,Manual,Diesel,5.9,I,coughlin gm of marysville,15801 Rte 36,Marysville,OH
